exchange,stock_symbol,date,stock_price_close,stock_gain_loss_dollar,stock_gain_loss_percent,dollar_volume,stock_volume
NASDAQ,ACTL,07/10/2009,11.96,0.04,0.003355705,355212,29700
NASDAQ,ACTL,08/10/2009,11.91,-0.05,-0.004180602,756285,63500
NASDAQ,ACTL,09/10/2009,12.06,0.15,0.012594458,1240974,102900
NASDAQ,ACTL,12/10/2009,12.28,0.22,0.018242123,683996,55700
NASDAQ,ACTL,13/10/2009,12.48,0.2,0.016286645,1472640,118000
NASDAQ,ACTL,14/10/2009,12.9,0.42,0.033653846,1732470,134300
NASDAQ,ACTL,15/10/2009,12.84,-0.06,-0.004651163,866700,67500
NASDAQ,ACTL,16/10/2009,12.8,-0.04,-0.003115265,1192960,93200
NASDAQ,ACTL,19/10/2009,13.24,0.44,0.034375,1772836,133900
NASDAQ,ACTL,20/10/2009,12.93,-0.31,-0.023413897,1206369,93300
NASDAQ,ACTL,21/10/2009,12.21,-0.72,-0.055684455,1725273,141300
NASDAQ,ACTL,22/10/2009,12.41,0.2,0.016380016,588234,47400
NASDAQ,ACTL,23/10/2009,12.1,-0.31,-0.024979855,915970,75700
NASDAQ,ACTL,26/10/2009,12.15,0.05,0.004132231,1241730,102200
NASDAQ,ACTL,27/10/2009,12,-0.15,-0.012345679,2377200,198100
NASDAQ,ACTL,28/10/2009,12.08,0.08,0.006666667,2018568,167100
NASDAQ,ACTL,29/10/2009,12.03,-0.05,-0.004139073,2527503,210100
NASDAQ,ACTL,30/10/2009,11.92,-0.11,-0.009143807,1672376,140300
NASDAQ,ACTL,02/11/2009,11.81,-0.11,-0.009228188,1022746,86600
NASDAQ,ACTL,03/11/2009,11.8,-0.01,-0.00084674,902700,76500
NASDAQ,ACTL,04/11/2009,11.71,-0.09,-0.007627119,2076183,177300
NASDAQ,ACTL,05/11/2009,11.8,0.09,0.007685739,1525740,129300
NASDAQ,ACTL,06/11/2009,11.68,-0.12,-0.010169492,739344,63300
NASDAQ,ACTL,09/11/2009,11.83,0.15,0.012842466,1372280,116000
NASDAQ,ACTL,10/11/2009,11.27,-0.56,-0.047337278,969220,86000
NASDAQ,ACTL,11/11/2009,11.63,0.36,0.031943212,888532,76400
NASDAQ,ACTL,12/11/2009,11.44,-0.19,-0.016337059,1077648,94200
NASDAQ,ACTL,13/11/2009,11.9,0.46,0.04020979,961520,80800
NASDAQ,ACTL,16/11/2009,12.38,0.48,0.040336134,799748,64600
NASDAQ,ACTL,17/11/2009,12.38,0,0,430824,34800
NASDAQ,ACTL,18/11/2009,12.23,-0.15,-0.012116317,813295,66500
NASDAQ,ACTL,19/11/2009,11.82,-0.41,-0.033524121,739932,62600
NASDAQ,ACTL,20/11/2009,11.69,-0.13,-0.010998308,644119,55100
NASDAQ,ACTL,23/11/2009,12.25,0.56,0.047904192,770525,62900
NASDAQ,ACTL,24/11/2009,12,-0.25,-0.020408163,723600,60300
NASDAQ,ACTL,25/11/2009,11.69,-0.31,-0.025833333,528388,45200
NASDAQ,ACTL,27/11/2009,11.52,-0.17,-0.014542344,589824,51200
NASDAQ,ACTL,30/11/2009,11.66,0.14,0.012152778,1233628,105800
NASDAQ,ACTL,01/12/2009,11.66,0,0,999262,85700
NASDAQ,ACTL,02/12/2009,11.67,0.01,0.000857633,550824,47200
NASDAQ,ACTL,03/12/2009,11.29,-0.38,-0.032562125,580306,51400
NASDAQ,ACTL,04/12/2009,11.95,0.66,0.058458813,945245,79100
NASDAQ,ACTL,07/12/2009,11.8,-0.15,-0.012552301,344560,29200
NASDAQ,ACTL,08/12/2009,11.74,-0.06,-0.005084746,940374,80100
NASDAQ,ACTL,09/12/2009,11.45,-0.29,-0.024701874,775165,67700
NASDAQ,ACTL,10/12/2009,11.08,-0.37,-0.03231441,955096,86200
NASDAQ,ACTL,11/12/2009,11.06,-0.02,-0.001805054,513184,46400
NASDAQ,ACTL,14/12/2009,11,-0.06,-0.005424955,849200,77200
NASDAQ,ACTL,15/12/2009,10.98,-0.02,-0.001818182,906948,82600
NASDAQ,ACTL,16/12/2009,11.01,0.03,0.00273224,1572228,142800
NASDAQ,ACTL,17/12/2009,11.07,0.06,0.005449591,881172,79600
NASDAQ,ACTL,18/12/2009,11.44,0.37,0.033423668,2916056,254900
NASDAQ,ACTL,21/12/2009,11.61,0.17,0.01486014,760455,65500
NASDAQ,ACTL,22/12/2009,11.66,0.05,0.004306632,1604416,137600
NASDAQ,ACTL,23/12/2009,11.84,0.18,0.015437393,394272,33300
NASDAQ,ACTL,24/12/2009,12.06,0.22,0.018581081,236376,19600
NASDAQ,ACTL,28/12/2009,12.08,0.02,0.001658375,588296,48700
NASDAQ,ACTL,29/12/2009,12.02,-0.06,-0.004966887,328146,27300
NASDAQ,ACTL,30/12/2009,12.37,0.35,0.029118136,629633,50900
NASDAQ,ACTL,31/12/2009,11.88,-0.49,-0.039611964,822096,69200
NASDAQ,ACTS,02/01/2009,1.69,0,0,211926,125400
NASDAQ,ACTS,05/01/2009,1.66,-0.03,-0.017751479,224432,135200
NASDAQ,ACTS,06/01/2009,1.78,0.12,0.072289157,424352,238400
NASDAQ,ACTS,07/01/2009,1.78,0,0,511572,287400
NASDAQ,ACTS,08/01/2009,1.67,-0.11,-0.061797753,381929,228700
NASDAQ,ACTS,09/01/2009,1.65,-0.02,-0.011976048,465135,281900
NASDAQ,ACTS,12/01/2009,1.58,-0.07,-0.042424242,495646,313700
NASDAQ,ACTS,13/01/2009,1.57,-0.01,-0.006329114,171444,109200
NASDAQ,ACTS,14/01/2009,1.55,-0.02,-0.012738854,202120,130400
NASDAQ,ACTS,15/01/2009,1.4,-0.15,-0.096774194,3823120,2730800
NASDAQ,ACTS,16/01/2009,1.5,0.1,0.071428571,2428500,1619000
NASDAQ,ACTS,20/01/2009,1.52,0.02,0.013333333,589912,388100
NASDAQ,ACTS,21/01/2009,1.48,-0.04,-0.026315789,2119064,1431800
NASDAQ,ACTS,22/01/2009,1.48,0,0,204388,138100
NASDAQ,ACTS,23/01/2009,1.47,-0.01,-0.006756757,194040,132000
NASDAQ,ACTS,26/01/2009,1.49,0.02,0.013605442,176863,118700
NASDAQ,ACTS,27/01/2009,1.53,0.04,0.026845638,283968,185600
NASDAQ,ACTS,28/01/2009,1.5,-0.03,-0.019607843,1014750,676500
NASDAQ,ACTS,29/01/2009,1.47,-0.03,-0.02,557718,379400
NASDAQ,ACTS,30/01/2009,1.5,0.03,0.020408163,189150,126100
NASDAQ,ACTS,02/02/2009,1.48,-0.02,-0.013333333,42328,28600
NASDAQ,ACTS,03/02/2009,1.5,0.02,0.013513514,17550,11700
NASDAQ,ACTS,04/02/2009,1.48,-0.02,-0.013333333,148296,100200
NASDAQ,ACTS,05/02/2009,1.52,0.04,0.027027027,171608,112900
NASDAQ,ACTS,06/02/2009,1.49,-0.03,-0.019736842,334356,224400
NASDAQ,ACTS,09/02/2009,1.49,0,0,333015,223500
NASDAQ,ACTS,10/02/2009,1.51,0.02,0.013422819,236164,156400
NASDAQ,ACTS,11/02/2009,1.5,-0.01,-0.006622517,290400,193600
NASDAQ,ACTS,12/02/2009,1.5,0,0,194550,129700
NASDAQ,ACTS,13/02/2009,1.45,-0.05,-0.033333333,516055,355900
NASDAQ,ACTS,17/02/2009,1.41,-0.04,-0.027586207,277911,197100
NASDAQ,ACTS,18/02/2009,1.4,-0.01,-0.007092199,84140,60100
NASDAQ,ACTS,19/02/2009,1.41,0.01,0.007142857,84177,59700
NASDAQ,ACTS,20/02/2009,1.38,-0.03,-0.021276596,2023770,1466500
NASDAQ,ACTS,23/02/2009,1.39,0.01,0.007246377,1402093,1008700
NASDAQ,ACTS,24/02/2009,1.39,0,0,135942,97800
NASDAQ,ACTS,25/02/2009,1.4,0.01,0.007194245,50820,36300
NASDAQ,ACTS,26/02/2009,1.4,0,0,99260,70900
NASDAQ,ACTS,27/02/2009,1.4,0,0,76020,54300
NASDAQ,ACTS,02/03/2009,1.4,0,0,478240,341600
NASDAQ,ACTS,03/03/2009,1.38,-0.02,-0.014285714,113988,82600
NASDAQ,ACTS,04/03/2009,1.39,0.01,0.007246377,209334,150600
NASDAQ,ACTS,05/03/2009,1.38,-0.01,-0.007194245,166152,120400
NASDAQ,ACTS,06/03/2009,1.37,-0.01,-0.007246377,117272,85600
NASDAQ,ACTS,09/03/2009,1.35,-0.02,-0.01459854,40095,29700
NASDAQ,ACTS,10/03/2009,1.37,0.02,0.014814815,74802,54600
NASDAQ,ACTS,11/03/2009,1.39,0.02,0.01459854,185982,133800
NASDAQ,ACTS,12/03/2009,1.44,0.05,0.035971223,146448,101700
NASDAQ,ACTS,13/03/2009,1.42,-0.02,-0.013888889,51830,36500
NASDAQ,ACTS,16/03/2009,1.42,0,0,163158,114900
NASDAQ,ACTS,17/03/2009,1.44,0.02,0.014084507,59040,41000
NASDAQ,ACTS,18/03/2009,1.48,0.04,0.027777778,130536,88200
NASDAQ,ACTS,19/03/2009,1.48,0,0,78736,53200
NASDAQ,ACTS,20/03/2009,1.43,-0.05,-0.033783784,42185,29500
NASDAQ,ACTS,23/03/2009,1.47,0.04,0.027972028,49392,33600
NASDAQ,ACTS,24/03/2009,1.49,0.02,0.013605442,176416,118400
NASDAQ,ACTS,25/03/2009,1.46,-0.03,-0.020134228,65846,45100
NASDAQ,ACTS,26/03/2009,1.56,0.1,0.068493151,245700,157500
NASDAQ,ACTS,27/03/2009,1.6,0.04,0.025641026,158080,98800
NASDAQ,ACTS,30/03/2009,1.56,-0.04,-0.025,235248,150800
NASDAQ,ACTS,31/03/2009,1.59,0.03,0.019230769,182532,114800
NASDAQ,ACTS,01/04/2009,1.56,-0.03,-0.018867925,97656,62600
NASDAQ,ACTS,02/04/2009,1.6,0.04,0.025641026,188320,117700
NASDAQ,ACTS,03/04/2009,1.68,0.08,0.05,115248,68600
NASDAQ,ACTS,06/04/2009,1.65,-0.03,-0.017857143,109395,66300
NASDAQ,ACTS,07/04/2009,1.62,-0.03,-0.018181818,60912,37600
NASDAQ,ACTS,08/04/2009,1.62,0,0,91854,56700
NASDAQ,ACTS,09/04/2009,1.66,0.04,0.024691358,164008,98800
NASDAQ,ACTS,13/04/2009,1.71,0.05,0.030120482,222984,130400
NASDAQ,ACTS,14/04/2009,1.72,0.01,0.005847953,377712,219600
NASDAQ,ACTS,15/04/2009,1.67,-0.05,-0.029069767,208917,125100
NASDAQ,ACTS,16/04/2009,1.7,0.03,0.017964072,109820,64600
NASDAQ,ACTS,17/04/2009,1.7,0,0,216410,127300
NASDAQ,ACTS,20/04/2009,1.69,-0.01,-0.005882353,158353,93700
NASDAQ,ACTS,21/04/2009,1.69,0,0,653523,386700
NASDAQ,ACTS,22/04/2009,1.7,0.01,0.00591716,218960,128800
NASDAQ,ACTS,23/04/2009,1.74,0.04,0.023529412,176436,101400
NASDAQ,ACTS,24/04/2009,1.75,0.01,0.005747126,226100,129200
NASDAQ,ACTS,27/04/2009,1.73,-0.02,-0.011428571,83905,48500
NASDAQ,ACTS,28/04/2009,1.72,-0.01,-0.005780347,62608,36400
NASDAQ,ACTS,29/04/2009,1.72,0,0,182320,106000
NASDAQ,ACTS,30/04/2009,1.74,0.02,0.011627907,135720,78000
NASDAQ,ACTS,01/05/2009,1.85,0.11,0.063218391,507270,274200
NASDAQ,ACTS,04/05/2009,1.89,0.04,0.021621622,487809,258100
NASDAQ,ACTS,05/05/2009,1.99,0.1,0.052910053,449143,225700
NASDAQ,ACTS,06/05/2009,2.03,0.04,0.020100503,386918,190600
NASDAQ,ACTS,07/05/2009,1.97,-0.06,-0.02955665,517913,262900
NASDAQ,ACTS,08/05/2009,1.98,0.01,0.005076142,321750,162500
NASDAQ,ACTS,11/05/2009,2.03,0.05,0.025252525,306327,150900
NASDAQ,ACTS,12/05/2009,2.06,0.03,0.014778325,227424,110400
NASDAQ,ACTS,13/05/2009,1.91,-0.15,-0.072815534,168271,88100
NASDAQ,ACTS,14/05/2009,1.88,-0.03,-0.015706806,139496,74200
NASDAQ,ACTS,15/05/2009,1.89,0.01,0.005319149,97713,51700
NASDAQ,ACTS,18/05/2009,1.91,0.02,0.010582011,224998,117800
NASDAQ,ACTS,19/05/2009,1.9,-0.01,-0.005235602,186960,98400
NASDAQ,ACTS,20/05/2009,1.92,0.02,0.010526316,188736,98300
NASDAQ,ACTS,21/05/2009,1.89,-0.03,-0.015625,165564,87600
NASDAQ,ACTS,22/05/2009,1.89,0,0,224910,119000
NASDAQ,ACTS,26/05/2009,1.95,0.06,0.031746032,107055,54900
NASDAQ,ACTS,27/05/2009,1.98,0.03,0.015384615,115632,58400
NASDAQ,ACTS,28/05/2009,2.03,0.05,0.025252525,131544,64800
NASDAQ,ACTS,29/05/2009,2.03,0,0,180264,88800
NASDAQ,ACTS,01/06/2009,2.1,0.07,0.034482759,281610,134100
NASDAQ,ACTS,02/06/2009,2.11,0.01,0.004761905,156140,74000
NASDAQ,ACTS,03/06/2009,2.1,-0.01,-0.004739336,242130,115300
NASDAQ,ACTS,04/06/2009,2.15,0.05,0.023809524,133515,62100
NASDAQ,ACTS,05/06/2009,2.21,0.06,0.027906977,334373,151300
NASDAQ,ACTS,08/06/2009,2.24,0.03,0.013574661,127456,56900
NASDAQ,ACTS,09/06/2009,2.24,0,0,58912,26300
NASDAQ,ACTS,10/06/2009,2.26,0.02,0.008928571,96276,42600
NASDAQ,ACTS,11/06/2009,2.15,-0.11,-0.048672566,248540,115600
NASDAQ,ACTS,12/06/2009,2.16,0.01,0.004651163,139752,64700
NASDAQ,ACTS,15/06/2009,2.05,-0.11,-0.050925926,295815,144300
NASDAQ,ACTS,16/06/2009,2,-0.05,-0.024390244,159000,79500
NASDAQ,ACTS,17/06/2009,2.01,0.01,0.005,113364,56400
NASDAQ,ACTS,18/06/2009,2.04,0.03,0.014925373,60996,29900
NASDAQ,ACTS,19/06/2009,2.06,0.02,0.009803922,95378,46300
NASDAQ,ACTS,22/06/2009,1.94,-0.12,-0.058252427,525934,271100
NASDAQ,ACTS,23/06/2009,1.91,-0.03,-0.015463918,268928,140800
NASDAQ,ACTS,24/06/2009,1.92,0.01,0.005235602,190080,99000
NASDAQ,ACTS,25/06/2009,1.98,0.06,0.03125,43164,21800
NASDAQ,ACTS,26/06/2009,2.01,0.03,0.015151515,53466,26600
NASDAQ,ACTS,29/06/2009,1.91,-0.1,-0.049751244,144778,75800
NASDAQ,ACTS,30/06/2009,1.91,0,0,69333,36300
NASDAQ,ACTS,01/07/2009,1.99,0.08,0.041884817,149449,75100
NASDAQ,ACTS,02/07/2009,1.97,-0.02,-0.010050251,63237,32100
NASDAQ,ACTS,06/07/2009,1.97,0,0,76436,38800
NASDAQ,ACTS,07/07/2009,1.98,0.01,0.005076142,97020,49000
NASDAQ,ACTS,08/07/2009,2.01,0.03,0.015151515,70551,35100
NASDAQ,ACTS,09/07/2009,2.05,0.04,0.019900498,99425,48500
NASDAQ,ACTS,10/07/2009,2.01,-0.04,-0.019512195,143112,71200
NASDAQ,ACTS,13/07/2009,2.03,0.02,0.009950249,156107,76900
NASDAQ,ACTS,14/07/2009,2.06,0.03,0.014778325,81988,39800
NASDAQ,ACTS,15/07/2009,2.16,0.1,0.048543689,300672,139200
NASDAQ,ACTS,16/07/2009,2.14,-0.02,-0.009259259,91378,42700
NASDAQ,ACTS,17/07/2009,2.13,-0.01,-0.004672897,79875,37500
NASDAQ,ACTS,20/07/2009,2.28,0.15,0.070422535,360696,158200
NASDAQ,ACTS,21/07/2009,2.28,0,0,251256,110200
NASDAQ,ACTS,22/07/2009,2.17,-0.11,-0.048245614,346332,159600
NASDAQ,ACTS,23/07/2009,2.2,0.03,0.013824885,370480,168400
NASDAQ,ACTS,24/07/2009,2.24,0.04,0.018181818,334656,149400
NASDAQ,ACTS,27/07/2009,2.24,0,0,235424,105100
NASDAQ,ACTS,28/07/2009,2.23,-0.01,-0.004464286,205383,92100
NASDAQ,ACTS,29/07/2009,2.18,-0.05,-0.022421525,228900,105000
NASDAQ,ACTS,30/07/2009,2.22,0.04,0.018348624,239094,107700
NASDAQ,ACTS,31/07/2009,2.27,0.05,0.022522523,161624,71200
NASDAQ,ACTS,03/08/2009,2.28,0.01,0.004405286,491796,215700
NASDAQ,ACTS,04/08/2009,2.45,0.17,0.074561404,1515325,618500
NASDAQ,ACTS,05/08/2009,2.35,-0.1,-0.040816327,297980,126800
NASDAQ,ACTS,06/08/2009,2.39,0.04,0.017021277,176382,73800
NASDAQ,ACTS,07/08/2009,2.42,0.03,0.012552301,188034,77700
NASDAQ,ACTS,10/08/2009,2.49,0.07,0.02892562,302784,121600
NASDAQ,ACTS,11/08/2009,2.46,-0.03,-0.012048193,327918,133300
NASDAQ,ACTS,12/08/2009,2.43,-0.03,-0.012195122,142884,58800
NASDAQ,ACTS,13/08/2009,2.42,-0.01,-0.004115226,87604,36200
NASDAQ,ACTS,14/08/2009,2.35,-0.07,-0.02892562,254740,108400
NASDAQ,ACTS,17/08/2009,2.23,-0.12,-0.05106383,416118,186600
NASDAQ,ACTS,18/08/2009,2.25,0.02,0.00896861,152325,67700
NASDAQ,ACTS,19/08/2009,2.25,0,0,60300,26800
NASDAQ,ACTS,20/08/2009,2.29,0.04,0.017777778,108546,47400
NASDAQ,ACTS,21/08/2009,2.29,0,0,155720,68000
NASDAQ,ACTS,24/08/2009,2.31,0.02,0.008733624,86856,37600
NASDAQ,ACTS,25/08/2009,2.36,0.05,0.021645022,90860,38500
NASDAQ,ACTS,26/08/2009,2.32,-0.04,-0.016949153,154744,66700
NASDAQ,ACTS,27/08/2009,2.3,-0.02,-0.00862069,168820,73400
NASDAQ,ACTS,28/08/2009,2.34,0.04,0.017391304,145314,62100
NASDAQ,ACTS,31/08/2009,2.27,-0.07,-0.02991453,229043,100900
NASDAQ,ACTS,01/09/2009,2.18,-0.09,-0.039647577,563530,258500
NASDAQ,ACTS,02/09/2009,2.16,-0.02,-0.009174312,75816,35100
NASDAQ,ACTS,03/09/2009,2.2,0.04,0.018518519,209880,95400
NASDAQ,ACTS,04/09/2009,2.22,0.02,0.009090909,257742,116100
NASDAQ,ACTS,08/09/2009,2.28,0.06,0.027027027,283860,124500
NASDAQ,ACTS,09/09/2009,2.33,0.05,0.021929825,192924,82800
NASDAQ,ACTS,10/09/2009,2.39,0.06,0.025751073,315719,132100
NASDAQ,ACTS,11/09/2009,2.41,0.02,0.008368201,183401,76100
NASDAQ,ACTS,14/09/2009,2.38,-0.03,-0.012448133,101150,42500
NASDAQ,ACTS,15/09/2009,2.39,0.01,0.004201681,72656,30400
NASDAQ,ACTS,16/09/2009,2.38,-0.01,-0.0041841,122332,51400
NASDAQ,ACTS,17/09/2009,2.86,0.48,0.201680672,3195478,1117300
NASDAQ,ACTS,18/09/2009,2.7,-0.16,-0.055944056,746820,276600
NASDAQ,ACTS,21/09/2009,2.74,0.04,0.014814815,226598,82700
NASDAQ,ACTS,22/09/2009,2.74,0,0,313456,114400
NASDAQ,ACTS,23/09/2009,2.64,-0.1,-0.03649635,416856,157900
NASDAQ,ACTS,24/09/2009,2.54,-0.1,-0.037878788,1204722,474300
NASDAQ,ACTS,25/09/2009,2.52,-0.02,-0.007874016,1015308,402900
NASDAQ,ACTS,28/09/2009,2.56,0.04,0.015873016,293376,114600
NASDAQ,ACTS,29/09/2009,2.62,0.06,0.0234375,483914,184700
NASDAQ,ACTS,30/09/2009,2.67,0.05,0.019083969,381543,142900
NASDAQ,ACTS,01/10/2009,2.59,-0.08,-0.029962547,147371,56900
NASDAQ,ACTS,02/10/2009,2.64,0.05,0.019305019,167376,63400
NASDAQ,ACTS,05/10/2009,2.62,-0.02,-0.007575758,192046,73300
NASDAQ,ACTS,06/10/2009,2.69,0.07,0.026717557,183727,68300
NASDAQ,ACTS,07/10/2009,2.63,-0.06,-0.022304833,260633,99100
NASDAQ,ACTS,08/10/2009,2.66,0.03,0.011406844,155876,58600
NASDAQ,ACTS,09/10/2009,2.68,0.02,0.007518797,350812,130900
NASDAQ,ACTS,12/10/2009,2.66,-0.02,-0.007462687,442624,166400
NASDAQ,ACTS,13/10/2009,2.7,0.04,0.015037594,406350,150500
NASDAQ,ACTS,14/10/2009,2.76,0.06,0.022222222,469476,170100
NASDAQ,ACTS,15/10/2009,2.76,0,0,337272,122200
NASDAQ,ACTS,16/10/2009,2.75,-0.01,-0.003623188,301675,109700
NASDAQ,ACTS,19/10/2009,2.75,0,0,318725,115900
NASDAQ,ACTS,20/10/2009,2.76,0.01,0.003636364,275448,99800
NASDAQ,ACTS,21/10/2009,2.77,0.01,0.003623188,176726,63800
NASDAQ,ACTS,22/10/2009,2.76,-0.01,-0.003610108,109572,39700
NASDAQ,ACTS,23/10/2009,2.72,-0.04,-0.014492754,170816,62800
NASDAQ,ACTS,26/10/2009,2.7,-0.02,-0.007352941,68040,25200
NASDAQ,ACTS,27/10/2009,2.66,-0.04,-0.014814815,230622,86700
NASDAQ,ACTS,28/10/2009,2.55,-0.11,-0.041353383,692580,271600
NASDAQ,ACTS,29/10/2009,2.37,-0.18,-0.070588235,1308240,552000
NASDAQ,ACTS,30/10/2009,2.42,0.05,0.021097046,408738,168900
NASDAQ,ACTS,02/11/2009,2.46,0.04,0.016528926,299382,121700
NASDAQ,ACTS,03/11/2009,2.48,0.02,0.008130081,157976,63700
NASDAQ,ACTS,04/11/2009,2.47,-0.01,-0.004032258,335426,135800
NASDAQ,ACTS,05/11/2009,2.5,0.03,0.012145749,449750,179900
NASDAQ,ACTS,06/11/2009,2.33,-0.17,-0.068,851382,365400
NASDAQ,ACTS,09/11/2009,2.39,0.06,0.025751073,514567,215300
NASDAQ,ACTS,10/11/2009,2.37,-0.02,-0.008368201,327297,138100
NASDAQ,ACTS,11/11/2009,2.4,0.03,0.012658228,181680,75700
NASDAQ,ACTS,12/11/2009,2.38,-0.02,-0.008333333,174216,73200
NASDAQ,ACTS,13/11/2009,2.38,0,0,273700,115000
NASDAQ,ACTS,16/11/2009,2.4,0.02,0.008403361,200400,83500
NASDAQ,ACTS,17/11/2009,2.38,-0.02,-0.008333333,312970,131500
NASDAQ,ACTS,18/11/2009,2.4,0.02,0.008403361,103440,43100
NASDAQ,ACTS,19/11/2009,2.39,-0.01,-0.004166667,442867,185300
NASDAQ,ACTS,20/11/2009,2.4,0.01,0.0041841,179760,74900
NASDAQ,ACTS,23/11/2009,2.4,0,0,258000,107500
NASDAQ,ACTS,24/11/2009,2.36,-0.04,-0.016666667,205556,87100
NASDAQ,ACTS,25/11/2009,2.42,0.06,0.025423729,149314,61700
NASDAQ,ACTS,27/11/2009,2.37,-0.05,-0.020661157,104280,44000
NASDAQ,ACTS,30/11/2009,2.38,0.01,0.004219409,154224,64800
NASDAQ,ACTS,01/12/2009,2.37,-0.01,-0.004201681,212115,89500
NASDAQ,ACTS,02/12/2009,2.37,0,0,170166,71800
NASDAQ,ACTS,03/12/2009,2.36,-0.01,-0.004219409,164728,69800
NASDAQ,ACTS,04/12/2009,2.35,-0.01,-0.004237288,243930,103800
NASDAQ,ACTS,07/12/2009,2.35,0,0,120790,51400
NASDAQ,ACTS,08/12/2009,2.31,-0.04,-0.017021277,227535,98500
NASDAQ,ACTS,09/12/2009,2.32,0.01,0.004329004,179568,77400
NASDAQ,ACTS,10/12/2009,2.29,-0.03,-0.012931034,121828,53200
NASDAQ,ACTS,11/12/2009,2.37,0.08,0.034934498,803430,339000
NASDAQ,ACTS,14/12/2009,2.4,0.03,0.012658228,325200,135500
NASDAQ,ACTS,15/12/2009,2.37,-0.03,-0.0125,162108,68400
NASDAQ,ACTS,16/12/2009,2.4,0.03,0.012658228,144000,60000
NASDAQ,ACTS,17/12/2009,2.35,-0.05,-0.020833333,119850,51000
NASDAQ,ACTS,18/12/2009,2.37,0.02,0.008510638,103095,43500
NASDAQ,ACTS,21/12/2009,2.39,0.02,0.008438819,157501,65900
NASDAQ,ACTS,22/12/2009,2.42,0.03,0.012552301,196504,81200
NASDAQ,ACTS,23/12/2009,2.4,-0.02,-0.008264463,273840,114100
NASDAQ,ACTS,24/12/2009,2.46,0.06,0.025,1727904,702400
NASDAQ,ACTS,28/12/2009,2.43,-0.03,-0.012195122,160623,66100
NASDAQ,ACTS,29/12/2009,2.43,0,0,140454,57800
NASDAQ,ACTS,30/12/2009,2.38,-0.05,-0.020576132,262990,110500
NASDAQ,ACTS,31/12/2009,2.41,0.03,0.012605042,146528,60800
NASDAQ,ACTU,02/01/2009,3.19,0,0,907874,284600
NASDAQ,ACTU,05/01/2009,3.28,0.09,0.028213166,1869272,569900
NASDAQ,ACTU,06/01/2009,3.32,0.04,0.012195122,5872084,1768700
NASDAQ,ACTU,07/01/2009,3.38,0.06,0.018072289,1405742,415900
NASDAQ,ACTU,08/01/2009,3.42,0.04,0.01183432,739062,216100
NASDAQ,ACTU,09/01/2009,3.29,-0.13,-0.038011696,860664,261600
NASDAQ,ACTU,12/01/2009,3.4,0.11,0.03343465,842180,247700
NASDAQ,ACTU,13/01/2009,3.39,-0.01,-0.002941176,2549280,752000
NASDAQ,ACTU,14/01/2009,3.19,-0.2,-0.05899705,624283,195700
NASDAQ,ACTU,15/01/2009,3.27,0.08,0.02507837,861645,263500
NASDAQ,ACTU,16/01/2009,3.44,0.17,0.051987768,1477824,429600
NASDAQ,ACTU,20/01/2009,3.38,-0.06,-0.01744186,1592656,471200
NASDAQ,ACTU,21/01/2009,3.55,0.17,0.050295858,1447690,407800
NASDAQ,ACTU,22/01/2009,3.37,-0.18,-0.050704225,373733,110900
NASDAQ,ACTU,23/01/2009,3.37,0,0,445514,132200
NASDAQ,ACTU,26/01/2009,3.6,0.23,0.068249258,652320,181200
NASDAQ,ACTU,27/01/2009,3.6,0,0,978120,271700
NASDAQ,ACTU,28/01/2009,3.77,0.17,0.047222222,709891,188300
NASDAQ,ACTU,29/01/2009,3.56,-0.21,-0.055702918,642224,180400
NASDAQ,ACTU,30/01/2009,3.56,0,0,666076,187100
NASDAQ,ACTU,02/02/2009,3.54,-0.02,-0.005617978,1134924,320600
NASDAQ,ACTU,03/02/2009,3.54,0,0,1669110,471500
NASDAQ,ACTU,04/02/2009,3.51,-0.03,-0.008474576,1322568,376800
NASDAQ,ACTU,05/02/2009,3.68,0.17,0.048433048,921104,250300
NASDAQ,ACTU,06/02/2009,3.85,0.17,0.046195652,2189880,568800
NASDAQ,ACTU,09/02/2009,3.89,0.04,0.01038961,1149106,295400
NASDAQ,ACTU,10/02/2009,3.57,-0.32,-0.082262211,953547,267100
NASDAQ,ACTU,11/02/2009,3.85,0.28,0.078431373,1131900,294000
NASDAQ,ACTU,12/02/2009,3.8,-0.05,-0.012987013,533900,140500
NASDAQ,ACTU,13/02/2009,3.91,0.11,0.028947368,1007998,257800
NASDAQ,ACTU,17/02/2009,3.75,-0.16,-0.040920716,1360500,362800
NASDAQ,ACTU,18/02/2009,3.74,-0.01,-0.002666667,1073006,286900
NASDAQ,ACTU,19/02/2009,3.71,-0.03,-0.00802139,888916,239600
NASDAQ,ACTU,20/02/2009,3.57,-0.14,-0.037735849,986748,276400
NASDAQ,ACTU,23/02/2009,3.7,0.13,0.036414566,1229510,332300
NASDAQ,ACTU,24/02/2009,3.74,0.04,0.010810811,2508418,670700
NASDAQ,ACTU,25/02/2009,3.54,-0.2,-0.053475936,564276,159400
NASDAQ,ACTU,26/02/2009,3.59,0.05,0.014124294,813135,226500
NASDAQ,ACTU,27/02/2009,3.58,-0.01,-0.002785515,731752,204400
NASDAQ,ACTU,02/03/2009,3.31,-0.27,-0.075418994,1023121,309100
NASDAQ,ACTU,03/03/2009,3.15,-0.16,-0.048338369,1055880,335200
NASDAQ,ACTU,04/03/2009,3.25,0.1,0.031746032,434850,133800
